주문번호,사용자아이디,성별,연령대,지역,product,quantity,price,total_amount,order_date
ORD001468,user0178,여,60대,서울,이어폰,7,467892,3275244,2025-06-19
ORD001469,user0209,남,30대,대구,프린터,1,13086,13086,2025-04-23
ORD001470,user0020,여,30대,광주,웹캠,8,105427,843416,2025-04-06
ORD001471,user0041,남,60대,대구,마우스,8,232409,1859272,2025-10-19
ORD001472,user0165,남,10대,대구,웹캠,7,117779,824453,2025-08-27
ORD001473,user0189,여,10대,인천,USB,1,94976,94976,2025-03-24
ORD001474,user0346,남,40대,대전,모니터,8,217806,1742448,2025-02-10
ORD001475,user0149,여,50대,광주,스마트폰,6,322955,1937730,2025-05-25
ORD001476,user0223,남,30대,대구,SSD,7,345697,2419879,2025-05-15
ORD001477,user0114,여,60대,대전,SSD,5,391767,1958835,2025-02-07
ORD001478,user0063,여,50대,부산,SSD,5,321857,1609285,2025-11-08
ORD001479,user0362,여,30대,기타,이어폰,4,438142,1752568,2025-04-26
ORD001480,user0139,여,30대,서울,USB,10,462854,4628540,2025-12-13
ORD001481,user0075,남,10대,대구,USB,9,90830,817470,2025-08-04
ORD001482,user0371,여,60대,부산,웹캠,3,318424,955272,2025-12-09
ORD001483,user0395,여,10대,부산,마우스,9,337878,3040902,2025-02-23
ORD001484,user0390,여,20대,서울,프린터,1,469826,469826,2025-03-30
ORD001485,user0246,남,40대,대구,이어폰,2,452108,904216,2025-09-23
ORD001486,user0147,여,30대,대구,충전기,6,102038,612228,2025-10-27
ORD001487,user0399,남,10대,부산,노트북,3,451438,1354314,2025-01-22
ORD001488,user0291,여,70대,대전,태블릿,5,146824,734120,2025-02-02
ORD001489,user0313,남,50대,서울,그래픽카드,3,380340,1141020,2025-01-15
ORD001490,user0378,여,10대,인천,SSD,3,471411,1414233,2025-02-28
ORD001491,user0443,여,30대,광주,그래픽카드,4,385742,1542968,2025-07-02
ORD001492,user0305,여,20대,대구,웹캠,9,371660,3344940,2025-06-22
ORD001493,user0285,여,70대,경기,CPU,8,2214,17712,2025-10-21
ORD001494,user0484,남,30대,대구,USB,10,115504,1155040,2025-06-02
ORD001495,user0357,여,40대,광주,모니터,4,136987,547948,2025-02-13
ORD001496,user0479,여,10대,부산,이어폰,2,117823,235646,2025-04-04
ORD001497,user0209,남,60대,인천,노트북,4,435537,1742148,2025-05-08
ORD001498,user0235,여,20대,대전,태블릿,4,163543,654172,2025-04-17
ORD001499,user0155,남,60대,기타,프린터,2,10812,21624,2025-10-24
ORD001500,user0380,여,70대,서울,노트북,7,265469,1858283,2025-10-10
ORD001501,user0363,남,50대,대전,태블릿,6,373640,2241840,2025-10-26
ORD001502,user0454,남,60대,기타,충전기,1,81211,81211,2025-05-27
ORD001503,user0135,남,10대,대전,모니터,2,245221,490442,2025-06-13
ORD001504,user0117,여,10대,인천,마우스,1,82351,82351,2025-10-14
ORD001505,user0144,여,40대,대구,마우스,10,496095,4960950,2025-08-18
ORD001506,user0447,남,20대,부산,마우스,6,383642,2301852,2025-09-24
ORD001507,user0407,남,10대,인천,노트북,3,327950,983850,2025-03-10
ORD001508,user0294,남,20대,부산,CPU,6,211382,1268292,2025-01-06
ORD001509,user0113,남,30대,광주,충전기,4,12516,50064,2025-08-14
ORD001510,user0355,남,60대,광주,SSD,2,385860,771720,2025-08-22
ORD001511,user0418,남,40대,광주,마우스,6,490063,2940378,2025-09-02
ORD001512,user0178,여,20대,서울,마우스,10,320795,3207950,2025-05-23
ORD001513,user0029,남,20대,부산,프린터,6,111419,668514,2025-10-25
ORD001514,user0133,여,20대,부산,노트북,9,404482,3640338,2025-04-21
ORD001515,user0470,남,10대,인천,USB,5,376777,1883885,2025-06-01
ORD001516,user0485,남,10대,기타,프린터,8,36704,293632,2025-03-25
ORD001517,user0409,남,30대,서울,CPU,3,348035,1044105,2025-07-11
ORD001518,user0417,여,70대,대전,스피커,1,231344,231344,2025-10-07
ORD001519,user0398,남,70대,기타,스피커,8,383545,3068360,2025-11-22
ORD001520,user0423,여,40대,경기,웹캠,8,169356,1354848,2025-11-04
ORD001521,user0136,남,40대,대구,스피커,3,486312,1458936,2025-10-05
ORD001522,user0447,여,20대,기타,스피커,4,282449,1129796,2025-03-17
ORD001523,user0447,남,20대,인천,스마트폰,6,266179,1597074,2025-11-03
ORD001524,user0490,여,40대,광주,SSD,1,421827,421827,2025-10-01
ORD001525,user0131,남,20대,기타,모니터,5,374613,1873065,2025-11-18
ORD001526,user0294,남,70대,인천,키보드,4,237647,950588,2025-03-08
ORD001527,user0025,남,50대,기타,USB,2,46063,92126,2025-01-22
ORD001528,user0178,여,70대,서울,스피커,4,366370,1465480,2025-02-07
ORD001529,user0026,여,30대,서울,SSD,8,449296,3594368,2025-11-19
ORD001530,user0078,여,10대,대전,프린터,4,314662,1258648,2025-07-01
ORD001531,user0163,남,40대,경기,마우스,3,314617,943851,2025-03-31
ORD001532,user0253,여,60대,대전,모니터,3,475646,1426938,2025-04-23
ORD001533,user0094,남,10대,대구,그래픽카드,9,239238,2153142,2025-05-29
ORD001534,user0058,여,20대,광주,스피커,3,76676,230028,2025-06-14
ORD001535,user0451,여,70대,부산,CPU,5,310908,1554540,2025-04-10
ORD001536,user0277,남,20대,대전,이어폰,1,363993,363993,2025-06-04
ORD001537,user0464,남,30대,기타,USB,8,460910,3687280,2025-11-03
ORD001538,user0170,남,30대,기타,노트북,10,484628,4846280,2025-03-27
ORD001539,user0192,여,70대,대구,키보드,1,451982,451982,2025-11-10
ORD001540,user0404,여,40대,대전,웹캠,6,100335,602010,2025-12-26
ORD001541,user0219,남,20대,대구,태블릿,3,209279,627837,2025-04-30
ORD001542,user0232,여,40대,대구,SSD,5,97986,489930,2025-03-29
ORD001543,user0184,남,10대,광주,키보드,3,479176,1437528,2025-07-24
ORD001544,user0043,남,70대,인천,노트북,6,285550,1713300,2025-12-01
ORD001545,user0372,남,20대,대전,키보드,6,301262,1807572,2025-02-06
ORD001546,user0443,여,20대,서울,마우스,6,485473,2912838,2025-10-30
ORD001547,user0388,여,20대,광주,모니터,6,166572,999432,2025-08-26
ORD001548,user0210,남,70대,대전,스피커,3,339560,1018680,2025-04-03
ORD001549,user0194,남,30대,대전,웹캠,1,227211,227211,2025-09-21
ORD001550,user0343,여,10대,부산,모니터,1,339851,339851,2025-02-24
ORD001551,user0276,남,10대,대전,웹캠,4,344252,1377008,2025-10-01
ORD001552,user0439,남,10대,경기,마우스,4,370294,1481176,2025-03-19
ORD001553,user0425,남,70대,경기,스마트폰,2,498946,997892,2025-06-01
ORD001554,user0467,남,60대,대구,USB,9,348469,3136221,2025-03-20
ORD001555,user0214,여,40대,대전,CPU,7,285919,2001433,2025-01-05
ORD001556,user0299,남,50대,대구,이어폰,2,401333,802666,2025-10-12
ORD001557,user0200,여,30대,인천,그래픽카드,9,31664,284976,2025-12-11
ORD001558,user0407,여,20대,기타,충전기,1,23324,23324,2025-11-23
ORD001559,user0126,여,50대,대구,SSD,9,252889,2276001,2025-07-18
ORD001560,user0485,여,60대,대전,SSD,7,148728,1041096,2025-03-02
ORD001561,user0371,남,20대,대전,스피커,10,229245,2292450,2025-04-03
ORD001562,user0073,여,70대,인천,마우스,2,321085,642170,2025-02-08
ORD001563,user0009,여,60대,경기,노트북,4,96956,387824,2025-05-26
ORD001564,user0130,남,70대,경기,이어폰,3,321724,965172,2025-09-06
ORD001565,user0451,남,10대,기타,그래픽카드,9,481791,4336119,2025-11-11
ORD001566,user0423,여,50대,대전,웹캠,8,81438,651504,2025-12-20
ORD001567,user0334,남,50대,부산,키보드,9,51612,464508,2025-10-09
ORD001568,user0113,여,40대,광주,노트북,1,30891,30891,2025-12-19
ORD001569,user0002,남,10대,대구,CPU,3,371268,1113804,2025-04-11
ORD001570,user0173,남,50대,광주,모니터,3,283717,851151,2025-02-19
ORD001571,user0324,남,30대,인천,이어폰,1,169697,169697,2025-05-06
ORD001572,user0121,남,30대,인천,CPU,9,472410,4251690,2025-08-02
ORD001573,user0338,남,10대,기타,태블릿,10,90609,906090,2025-10-01
ORD001574,user0422,여,70대,광주,CPU,7,86990,608930,2025-05-05
ORD001575,user0433,남,70대,광주,스피커,4,93961,375844,2025-04-15
ORD001576,user0248,여,60대,경기,USB,4,428062,1712248,2025-06-22
ORD001577,user0324,여,20대,광주,충전기,2,464089,928178,2025-02-23
ORD001578,user0283,여,70대,경기,노트북,4,228569,914276,2025-02-08
ORD001579,user0340,남,20대,부산,프린터,4,82292,329168,2025-11-08
ORD001580,user0345,남,30대,인천,충전기,3,52982,158946,2025-11-04
ORD001581,user0245,여,60대,서울,태블릿,2,278010,556020,2025-09-04
ORD001582,user0049,남,40대,대구,그래픽카드,8,203187,1625496,2025-10-25
ORD001583,user0326,남,70대,대전,모니터,3,4289,12867,2025-02-08
ORD001584,user0240,여,40대,경기,충전기,10,67812,678120,2025-09-15
ORD001585,user0497,여,50대,부산,USB,2,185729,371458,2025-12-21
ORD001586,user0339,여,20대,서울,프린터,5,184471,922355,2025-03-19
ORD001587,user0189,여,50대,광주,SSD,7,198588,1390116,2025-03-29
ORD001588,user0182,남,20대,대구,충전기,10,457066,4570660,2025-04-15
ORD001589,user0260,남,30대,대구,모니터,5,324350,1621750,2025-11-05
ORD001590,user0223,남,70대,기타,프린터,5,352882,1764410,2025-06-02
ORD001591,user0442,남,40대,대전,스피커,3,304736,914208,2025-09-01
ORD001592,user0317,여,40대,대전,키보드,3,401992,1205976,2025-08-13
ORD001593,user0203,여,10대,서울,USB,10,325395,3253950,2025-11-01
ORD001594,user0352,여,30대,대구,스피커,8,161953,1295624,2025-11-13
ORD001595,user0208,여,10대,부산,SSD,10,150016,1500160,2025-11-08
ORD001596,user0155,남,40대,기타,모니터,9,445061,4005549,2025-05-28
ORD001597,user0484,여,20대,광주,프린터,8,273098,2184784,2025-10-25
ORD001598,user0274,남,40대,대전,SSD,9,424848,3823632,2025-10-27
ORD001599,user0136,여,30대,서울,SSD,9,15656,140904,2025-11-06
ORD001600,user0328,여,10대,대구,마우스,3,348540,1045620,2025-03-02
ORD001601,user0205,남,40대,서울,태블릿,1,86997,86997,2025-07-24
ORD001602,user0309,남,10대,인천,이어폰,5,290866,1454330,2025-10-01
ORD001603,user0267,남,70대,부산,노트북,5,188993,944965,2025-10-12
ORD001604,user0285,남,70대,서울,스마트폰,9,301487,2713383,2025-09-05
ORD001605,user0418,남,50대,기타,이어폰,5,350572,1752860,2025-02-24
ORD001606,user0213,남,10대,인천,CPU,9,183259,1649331,2025-08-17
ORD001607,user0007,남,10대,부산,노트북,6,480827,2884962,2025-12-14
ORD001608,user0200,여,10대,대구,스피커,6,378594,2271564,2025-04-15
ORD001609,user0496,여,40대,대전,키보드,1,478710,478710,2025-10-13
ORD001610,user0290,남,70대,기타,USB,5,403262,2016310,2025-12-07
ORD001611,user0230,남,50대,기타,CPU,5,227488,1137440,2025-01-10
ORD001612,user0242,남,40대,서울,노트북,2,279302,558604,2025-02-27
ORD001613,user0191,남,10대,부산,이어폰,4,225252,901008,2025-06-01
ORD001614,user0497,여,20대,서울,태블릿,5,498913,2494565,2025-09-05
ORD001615,user0176,여,50대,광주,그래픽카드,5,349790,1748950,2025-07-11
ORD001616,user0482,남,40대,인천,SSD,3,158749,476247,2025-03-06
ORD001617,user0467,여,50대,광주,그래픽카드,2,170663,341326,2025-09-02
ORD001618,user0478,여,70대,인천,마우스,3,166374,499122,2025-04-03
ORD001619,user0005,여,20대,부산,CPU,2,320285,640570,2025-11-22
ORD001620,user0407,남,30대,기타,이어폰,5,231464,1157320,2025-09-03
ORD001621,user0278,여,60대,대구,스마트폰,7,160160,1121120,2025-11-02
ORD001622,user0224,여,20대,경기,그래픽카드,4,315982,1263928,2025-04-29
ORD001623,user0161,남,40대,경기,마우스,9,119082,1071738,2025-05-28
ORD001624,user0179,남,10대,인천,프린터,6,383024,2298144,2025-11-02
ORD001625,user0380,남,40대,인천,스피커,1,2742,2742,2025-04-05
ORD001626,user0445,남,60대,기타,모니터,2,488859,977718,2025-11-24
ORD001627,user0497,여,40대,인천,태블릿,3,333035,999105,2025-05-19
ORD001628,user0280,남,50대,대구,USB,9,337874,3040866,2025-06-14
ORD001629,user0167,남,20대,대전,마우스,6,291530,1749180,2025-12-15
ORD001630,user0365,여,10대,광주,키보드,6,74370,446220,2025-09-15
ORD001631,user0189,남,40대,경기,노트북,6,257509,1545054,2025-06-22
ORD001632,user0437,남,30대,대전,웹캠,1,278397,278397,2025-02-17
ORD001633,user0233,여,30대,기타,모니터,5,236005,1180025,2025-07-07
ORD001634,user0396,남,30대,기타,그래픽카드,4,187972,751888,2025-09-28
ORD001635,user0427,여,10대,대구,웹캠,5,59791,298955,2025-06-03
ORD001636,user0103,여,30대,부산,노트북,10,241890,2418900,2025-06-20
ORD001637,user0262,남,20대,부산,키보드,4,257025,1028100,2025-09-29
ORD001638,user0043,남,60대,부산,모니터,4,221874,887496,2025-11-26
ORD001639,user0308,남,40대,서울,USB,9,482529,4342761,2025-08-31
ORD001640,user0456,남,70대,경기,스마트폰,9,281466,2533194,2025-03-31
ORD001641,user0244,남,10대,대전,그래픽카드,8,285848,2286784,2025-10-12
ORD001642,user0162,남,30대,인천,키보드,7,97445,682115,2025-08-16
ORD001643,user0168,남,30대,부산,충전기,5,215220,1076100,2025-09-20
ORD001644,user0263,남,30대,광주,스피커,1,54229,54229,2025-09-02
ORD001645,user0143,여,40대,경기,프린터,4,154373,617492,2025-09-03
ORD001646,user0194,남,50대,광주,웹캠,8,390182,3121456,2025-02-03
ORD001647,user0108,여,20대,대전,CPU,5,118694,593470,2025-07-12
ORD001648,user0498,여,10대,서울,프린터,7,138359,968513,2025-01-19
ORD001649,user0273,여,40대,부산,웹캠,2,26283,52566,2025-01-09
ORD001650,user0120,여,20대,경기,프린터,9,475963,4283667,2025-02-13
ORD001651,user0210,여,30대,인천,스피커,9,312663,2813967,2025-05-31
ORD001652,user0377,여,50대,기타,웹캠,7,146193,1023351,2025-07-09
ORD001653,user0288,여,70대,기타,스마트폰,8,90494,723952,2025-11-22
ORD001654,user0387,남,50대,경기,그래픽카드,10,183729,1837290,2025-10-31
ORD001655,user0074,남,40대,기타,프린터,1,94926,94926,2025-10-03
ORD001656,user0460,남,70대,인천,이어폰,10,347204,3472040,2025-09-28
ORD001657,user0328,여,10대,기타,노트북,9,99320,893880,2025-06-18
ORD001658,user0154,여,30대,경기,SSD,10,278411,2784110,2025-05-17
ORD001659,user0255,남,50대,광주,USB,4,224060,896240,2025-02-23
ORD001660,user0372,남,60대,서울,모니터,2,96538,193076,2025-09-28
ORD001661,user0386,여,70대,경기,SSD,9,180159,1621431,2025-02-11
ORD001662,user0313,여,70대,경기,이어폰,10,129849,1298490,2025-06-22
ORD001663,user0455,남,60대,인천,그래픽카드,10,6954,69540,2025-02-23
ORD001664,user0296,남,30대,대구,마우스,8,246372,1970976,2025-10-14
ORD001665,user0217,남,20대,대구,키보드,7,485762,3400334,2025-11-18
ORD001666,user0259,남,70대,기타,프린터,6,391339,2348034,2025-01-07
ORD001667,user0065,여,10대,경기,키보드,6,103319,619914,2025-10-22
ORD001668,user0300,남,10대,부산,그래픽카드,4,413753,1655012,2025-09-30
ORD001669,user0294,여,30대,인천,스피커,3,448129,1344387,2025-06-11
ORD001670,user0125,여,10대,서울,프린터,6,64576,387456,2025-09-29
ORD001671,user0274,남,70대,경기,노트북,6,434246,2605476,2025-05-26
ORD001672,user0451,남,30대,부산,프린터,6,32979,197874,2025-08-25
ORD001673,user0036,여,60대,기타,모니터,4,210956,843824,2025-07-14
ORD001674,user0469,여,10대,부산,프린터,7,74327,520289,2025-06-28
ORD001675,user0307,여,50대,부산,모니터,9,378814,3409326,2025-06-30
ORD001676,user0317,남,60대,서울,스피커,4,419633,1678532,2025-06-20
ORD001677,user0500,여,10대,대구,스피커,9,169693,1527237,2025-05-30
ORD001678,user0127,남,60대,대구,그래픽카드,8,349997,2799976,2025-07-17
ORD001679,user0300,여,50대,인천,스마트폰,7,126519,885633,2025-06-27
ORD001680,user0195,여,20대,광주,스피커,2,54090,108180,2025-11-11
ORD001681,user0069,남,40대,기타,마우스,1,347042,347042,2025-08-22
ORD001682,user0082,여,70대,광주,태블릿,1,449402,449402,2025-01-03
ORD001683,user0128,여,20대,경기,태블릿,6,480258,2881548,2025-05-11
ORD001684,user0419,여,10대,서울,CPU,5,37012,185060,2025-02-23
ORD001685,user0237,여,60대,부산,스마트폰,10,366202,3662020,2025-10-02
ORD001686,user0425,여,10대,대구,키보드,5,215745,1078725,2025-01-20
ORD001687,user0287,남,20대,기타,모니터,4,351894,1407576,2025-01-05
ORD001688,user0250,여,20대,광주,마우스,5,75821,379105,2025-09-18
ORD001689,user0325,여,60대,대전,충전기,2,139043,278086,2025-03-01
ORD001690,user0297,남,50대,대구,SSD,9,396825,3571425,2025-04-19
ORD001691,user0211,남,40대,기타,태블릿,1,302646,302646,2025-05-14
ORD001692,user0495,남,50대,인천,마우스,10,329569,3295690,2025-09-16
ORD001693,user0440,여,50대,기타,SSD,9,401310,3611790,2025-05-19
ORD001694,user0492,여,10대,부산,그래픽카드,6,396522,2379132,2025-06-18
ORD001695,user0458,여,20대,기타,키보드,9,393490,3541410,2025-08-21
ORD001696,user0101,남,60대,광주,SSD,5,466707,2333535,2025-10-11
ORD001697,user0404,남,70대,광주,그래픽카드,9,63819,574371,2025-05-19
ORD001698,user0157,남,50대,경기,USB,1,107480,107480,2025-09-10
ORD001699,user0241,여,60대,대구,USB,4,288507,1154028,2025-04-24
ORD001700,user0208,여,70대,기타,충전기,4,113433,453732,2025-01-08
ORD001701,user0120,남,50대,서울,웹캠,5,50436,252180,2025-02-27
ORD001702,user0263,여,10대,인천,USB,6,102188,613128,2025-03-07
ORD001703,user0179,여,70대,인천,노트북,7,70856,495992,2025-05-15
ORD001704,user0434,남,70대,부산,CPU,2,344518,689036,2025-02-13
ORD001705,user0371,여,40대,기타,마우스,10,19271,192710,2025-01-04
ORD001706,user0144,남,10대,서울,프린터,5,398390,1991950,2025-12-20
ORD001707,user0303,여,10대,부산,마우스,8,362479,2899832,2025-05-19
ORD001708,user0123,남,10대,기타,프린터,6,410355,2462130,2025-11-12
ORD001709,user0489,남,20대,대전,USB,5,52794,263970,2025-08-27
ORD001710,user0374,여,20대,광주,이어폰,1,308957,308957,2025-10-22
ORD001711,user0094,남,30대,경기,충전기,7,108314,758198,2025-06-02
ORD001712,user0149,남,30대,부산,마우스,3,98267,294801,2025-08-03
ORD001713,user0274,남,10대,부산,이어폰,2,57561,115122,2025-07-15
ORD001714,user0051,여,20대,서울,충전기,9,227293,2045637,2025-01-07
ORD001715,user0205,여,60대,인천,노트북,3,287342,862026,2025-03-19
ORD001716,user0305,여,70대,부산,태블릿,1,17671,17671,2025-08-01
ORD001717,user0293,여,20대,광주,USB,3,37741,113223,2025-10-26
ORD001718,user0174,여,40대,대구,노트북,1,6230,6230,2025-01-31
ORD001719,user0125,남,30대,서울,노트북,2,260487,520974,2025-08-25
ORD001720,user0237,남,20대,서울,스피커,4,323613,1294452,2025-08-20
ORD001721,user0048,남,20대,광주,웹캠,3,85015,255045,2025-01-22
ORD001722,user0453,남,60대,광주,충전기,9,248785,2239065,2025-03-14
ORD001723,user0013,여,30대,대전,프린터,3,63888,191664,2025-07-28
ORD001724,user0057,남,50대,경기,충전기,2,261035,522070,2025-01-04
ORD001725,user0157,남,40대,서울,마우스,8,135655,1085240,2025-04-26
ORD001726,user0439,남,20대,대구,마우스,5,154687,773435,2025-02-17
ORD001727,user0074,여,20대,부산,CPU,7,9072,63504,2025-10-28
ORD001728,user0043,남,60대,서울,웹캠,5,397009,1985045,2025-05-20
ORD001729,user0422,여,70대,기타,CPU,5,389973,1949865,2025-04-03
ORD001730,user0012,남,60대,인천,태블릿,7,324498,2271486,2025-11-25
ORD001731,user0049,남,20대,기타,태블릿,6,166573,999438,2025-02-10
ORD001732,user0419,여,60대,서울,스피커,8,316976,2535808,2025-03-10
ORD001733,user0177,여,50대,대구,키보드,5,498034,2490170,2025-07-15
ORD001734,user0055,남,50대,경기,스마트폰,1,69898,69898,2025-10-02
ORD001735,user0431,남,20대,광주,USB,10,484491,4844910,2025-07-27
ORD001736,user0311,여,30대,기타,USB,5,385044,1925220,2025-08-08
ORD001737,user0216,남,20대,기타,태블릿,9,354613,3191517,2025-01-31
ORD001738,user0270,여,30대,기타,이어폰,1,263248,263248,2025-01-13
ORD001739,user0119,여,70대,경기,웹캠,9,393797,3544173,2025-02-26
ORD001740,user0252,여,50대,인천,키보드,10,18054,180540,2025-08-12
ORD001741,user0026,여,50대,부산,태블릿,5,23865,119325,2025-11-08
ORD001742,user0102,여,20대,대전,USB,3,438049,1314147,2025-05-18
ORD001743,user0139,여,10대,인천,키보드,9,230138,2071242,2025-04-25
ORD001744,user0211,여,30대,광주,마우스,10,277710,2777100,2025-03-17
ORD001745,user0034,남,20대,기타,스피커,1,89170,89170,2025-03-17
ORD001746,user0463,여,10대,부산,SSD,1,189365,189365,2025-04-22
ORD001747,user0011,남,50대,광주,모니터,1,32960,32960,2025-05-30
ORD001748,user0123,남,50대,서울,노트북,7,238731,1671117,2025-09-22
ORD001749,user0394,남,10대,대전,키보드,9,300754,2706786,2025-07-27
ORD001750,user0297,남,40대,인천,그래픽카드,1,13133,13133,2025-05-01
ORD001751,user0254,남,40대,기타,프린터,3,360405,1081215,2025-11-13
ORD001752,user0005,여,30대,경기,그래픽카드,1,204531,204531,2025-10-08
ORD001753,user0133,여,20대,서울,노트북,7,252673,1768711,2025-01-12
ORD001754,user0431,여,60대,부산,모니터,10,428785,4287850,2025-08-11
ORD001755,user0050,남,40대,경기,CPU,2,467783,935566,2025-02-19
ORD001756,user0044,여,10대,대구,프린터,9,463621,4172589,2025-05-13
ORD001757,user0073,여,20대,서울,모니터,6,263798,1582788,2025-11-22
ORD001758,user0435,남,10대,대구,모니터,5,423009,2115045,2025-06-15
ORD001759,user0212,여,10대,기타,스마트폰,4,146612,586448,2025-07-12
ORD001760,user0306,여,30대,대전,그래픽카드,10,319352,3193520,2025-07-27
ORD001761,user0076,남,10대,서울,USB,7,232534,1627738,2025-03-12
ORD001762,user0330,남,70대,인천,프린터,5,463020,2315100,2025-10-04
ORD001763,user0260,남,20대,부산,USB,2,362086,724172,2025-08-17
ORD001764,user0393,여,10대,인천,CPU,10,484625,4846250,2025-07-20
ORD001765,user0272,여,50대,경기,충전기,3,18658,55974,2025-05-15
ORD001766,user0070,여,20대,대구,스피커,6,475393,2852358,2025-04-09
ORD001767,user0082,남,30대,기타,노트북,7,164354,1150478,2025-01-05
ORD001768,user0082,남,70대,인천,USB,5,46712,233560,2025-12-26
ORD001769,user0282,남,60대,광주,키보드,6,57194,343164,2025-11-18
ORD001770,user0324,여,30대,서울,이어폰,3,413248,1239744,2025-12-07
ORD001771,user0453,남,10대,기타,웹캠,7,60990,426930,2025-03-30
ORD001772,user0136,여,40대,서울,노트북,4,30035,120140,2025-02-13
ORD001773,user0125,남,40대,경기,노트북,3,295417,886251,2025-02-15
ORD001774,user0463,남,50대,광주,키보드,3,106121,318363,2025-06-29
ORD001775,user0016,여,50대,대구,노트북,2,66584,133168,2025-09-12
ORD001776,user0385,여,20대,대전,이어폰,7,229183,1604281,2025-07-15
ORD001777,user0157,남,20대,기타,태블릿,1,459919,459919,2025-04-23
ORD001778,user0423,남,10대,경기,스마트폰,5,201707,1008535,2025-05-02
ORD001779,user0256,남,60대,대전,충전기,1,192863,192863,2025-03-18
ORD001780,user0180,여,10대,기타,태블릿,5,124143,620715,2025-10-01
ORD001781,user0482,여,70대,경기,프린터,3,86554,259662,2025-12-14
ORD001782,user0235,남,40대,기타,노트북,3,434088,1302264,2025-09-18
ORD001783,user0215,여,30대,광주,마우스,7,445231,3116617,2025-03-08
ORD001784,user0490,여,40대,기타,USB,5,41154,205770,2025-05-19
ORD001785,user0243,여,70대,경기,스피커,10,154853,1548530,2025-03-23
ORD001786,user0328,남,30대,서울,노트북,10,32504,325040,2025-07-31
ORD001787,user0262,여,50대,기타,이어폰,2,423721,847442,2025-03-16
ORD001788,user0161,여,70대,부산,이어폰,3,124361,373083,2025-01-28
ORD001789,user0215,여,50대,인천,키보드,5,381663,1908315,2025-03-19
ORD001790,user0405,여,70대,대전,웹캠,2,177306,354612,2025-07-02
ORD001791,user0132,남,10대,광주,스피커,3,188127,564381,2025-12-20
ORD001792,user0145,남,70대,경기,키보드,5,420970,2104850,2025-12-10
ORD001793,user0397,남,50대,경기,USB,10,259504,2595040,2025-03-17
ORD001794,user0002,여,20대,대전,모니터,8,131588,1052704,2025-06-22
ORD001795,user0148,남,60대,경기,USB,10,414639,4146390,2025-09-22
ORD001796,user0411,여,50대,서울,태블릿,5,308592,1542960,2025-07-27
ORD001797,user0397,남,30대,경기,그래픽카드,5,455123,2275615,2025-02-21
ORD001798,user0047,남,70대,대구,이어폰,1,96286,96286,2025-04-11
ORD001799,user0411,남,20대,서울,키보드,5,44128,220640,2025-12-29
ORD001800,user0160,여,10대,부산,충전기,7,27716,194012,2025-03-14
ORD001801,user0374,여,10대,서울,모니터,2,375095,750190,2025-03-25
ORD001802,user0104,남,50대,기타,USB,1,367407,367407,2025-10-31
ORD001803,user0468,남,10대,경기,SSD,10,317874,3178740,2025-05-22
ORD001804,user0007,남,30대,기타,그래픽카드,1,492970,492970,2025-03-01
ORD001805,user0385,여,60대,경기,웹캠,4,57066,228264,2025-08-27
ORD001806,user0024,남,60대,광주,CPU,9,218548,1966932,2025-03-21
ORD001807,user0367,남,60대,대전,키보드,6,359478,2156868,2025-10-25
ORD001808,user0326,여,70대,대구,그래픽카드,5,444233,2221165,2025-07-06
ORD001809,user0062,남,20대,기타,스마트폰,1,330612,330612,2025-04-25
ORD001810,user0085,남,10대,기타,CPU,6,278929,1673574,2025-03-27
ORD001811,user0347,여,50대,서울,충전기,9,278078,2502702,2025-03-12
ORD001812,user0390,남,60대,부산,충전기,8,314914,2519312,2025-02-27
ORD001813,user0219,남,50대,경기,SSD,7,56461,395227,2025-11-12
ORD001814,user0080,남,20대,광주,이어폰,8,438670,3509360,2025-09-04
ORD001815,user0062,남,40대,대구,그래픽카드,8,407267,3258136,2025-04-27
ORD001816,user0450,여,50대,경기,CPU,1,235571,235571,2025-01-04
ORD001817,user0147,남,60대,대구,SSD,3,419522,1258566,2025-06-30
ORD001818,user0497,남,10대,인천,스피커,8,455626,3645008,2025-05-12
ORD001819,user0409,남,20대,광주,마우스,5,102792,513960,2025-03-25
ORD001820,user0300,남,70대,광주,웹캠,2,205840,411680,2025-12-09
ORD001821,user0181,여,30대,광주,스피커,7,290137,2030959,2025-08-30
ORD001822,user0411,여,60대,대구,키보드,1,204913,204913,2025-08-12
ORD001823,user0061,남,50대,대구,프린터,10,362807,3628070,2025-03-14
ORD001824,user0029,남,70대,광주,CPU,2,169744,339488,2025-06-02
ORD001825,user0038,남,40대,서울,모니터,3,204630,613890,2025-04-12
ORD001826,user0482,여,70대,인천,이어폰,6,25337,152022,2025-04-19
ORD001827,user0276,남,50대,인천,이어폰,2,326060,652120,2025-10-05
ORD001828,user0034,남,10대,서울,이어폰,5,264920,1324600,2025-02-24
ORD001829,user0415,남,70대,서울,스마트폰,7,315932,2211524,2025-04-28
ORD001830,user0052,여,10대,광주,충전기,1,78259,78259,2025-07-06
ORD001831,user0358,여,40대,부산,모니터,9,204494,1840446,2025-12-08
ORD001832,user0169,남,30대,경기,키보드,10,453199,4531990,2025-01-02
ORD001833,user0420,남,70대,대전,CPU,6,9952,59712,2025-09-13
ORD001834,user0394,남,40대,광주,그래픽카드,7,137092,959644,2025-03-04
ORD001835,user0127,여,30대,경기,마우스,6,248704,1492224,2025-10-07
